fixture_id,date,team_a,team_b,a_is_home,goals_a,goals_b,result,a_form_points,a_form_games_count,a_goals_for_avg,a_goals_against_avg,a_possession_avg,a_shots_total_avg,a_shots_on_goal_avg,a_corners_avg,b_form_points,b_form_games_count,b_goals_for_avg,b_goals_against_avg,b_possession_avg,b_shots_total_avg,b_shots_on_goal_avg,b_corners_avg,h2h_games,h2h_a_wins,h2h_a_draws,h2h_a_losses,ranking_a,ranking_b,ranking_diff
256322,2016-03-26,Canada,Mexico,True,0,3,B,2.19,6,1.58,0.17,,,,,3.0,2,2.47,0.0,,,,,0,0,0,0,1516.0,1911.0,-395.0
256328,2016-03-30,Canada,Mexico,False,0,2,B,1.74,7,1.25,0.76,,,,,3.0,3,2.67,0.0,,,,,1,0,0,1,1516.0,1911.0,-395.0
225362,2018-03-24,Canada,New Zealand,True,1,0,A,1.47,10,1.35,1.15,,,,,1.82,11,1.8,0.73,39.07,3.93,0.0,4.67,0,0,0,0,1546.0,1502.0,44.0
255394,2019-06-20,Canada,Mexico,False,1,3,B,2.44,16,2.91,0.55,,,,,1.97,37,2.48,1.35,56.11,10.46,4.23,4.34,2,0,0,2,1603.0,1901.0,-298.0
255378,2019-06-29,Canada,Haiti,False,2,3,B,2.22,18,3.26,0.77,,,,,2.06,20,1.93,0.91,26.0,0.0,0.0,1.0,0,0,0,0,1603.0,1557.0,46.0
362649,2019-10-15,Canada,USA,True,2,0,A,2.19,21,3.14,0.81,,,,,1.7,42,2.11,0.92,43.01,5.62,2.64,3.39,0,0,0,0,1603.0,1720.0,-117.0
362653,2019-11-16,Canada,USA,False,1,4,B,2.3,22,2.99,0.7,,,,,1.48,43,1.84,1.06,43.01,5.62,2.64,3.39,1,1,0,0,1603.0,1720.0,-117.0
706969,2021-06-12,Canada,Haiti,False,1,0,A,2.4,30,4.36,0.71,,,,,1.85,30,2.34,0.82,26.0,0.0,0.0,1.0,1,0,0,1,1784.0,1526.0,258.0
706970,2021-06-16,Canada,Haiti,True,3,0,A,2.48,31,3.92,0.61,,,,,1.61,31,2.03,0.85,26.0,0.0,0.0,1.0,2,1,0,1,1784.0,1526.0,258.0
723376,2021-07-15,Canada,Haiti,False,4,1,A,2.61,33,3.82,0.59,66.0,14.0,5.0,6.0,1.56,35,2.21,1.08,36.71,9.74,2.92,0.03,3,2,0,1,1784.0,1526.0,258.0
704147,2021-07-18,Canada,USA,False,0,1,B,2.66,34,3.85,0.65,62.26,12.93,4.47,4.4,2.56,58,3.12,0.75,63.66,13.35,6.87,7.72,2,1,0,1,1784.0,1858.0,-74.0
746999,2021-07-30,Canada,Mexico,False,1,2,B,2.4,36,3.17,0.6,54.82,13.84,4.24,5.43,2.32,66,1.93,0.38,66.62,18.55,6.61,6.99,3,0,0,3,1784.0,1839.0,-55.0
708813,2021-09-06,Canada,USA,False,1,1,Draw,1.94,38,2.64,0.81,54.43,13.14,3.71,6.71,2.52,63,1.93,0.37,54.09,11.23,4.34,5.17,3,1,0,2,1784.0,1858.0,-74.0
708821,2021-10-08,Canada,Mexico,False,1,1,Draw,1.98,40,2.5,0.73,47.57,12.11,3.67,5.2,2.14,71,1.55,0.58,61.66,16.96,5.47,6.64,4,0,0,4,1784.0,1839.0,-55.0
708829,2021-10-13,Canada,Panama,True,4,1,A,1.74,42,2.0,0.66,50.18,10.95,3.43,5.7,1.59,61,1.57,0.99,54.36,10.27,3.79,5.24,0,0,0,0,1784.0,1627.0,157.0
708837,2021-11-17,Canada,Mexico,True,2,1,A,2.05,44,2.1,0.62,51.07,12.14,3.84,6.99,1.69,76,1.53,0.96,59.54,15.45,5.66,5.87,5,0,1,4,1784.0,1839.0,-55.0
708845,2022-01-30,Canada,USA,True,2,0,A,2.28,46,2.07,0.58,48.22,10.82,3.73,6.12,2.39,72,1.56,0.44,57.58,12.63,4.23,5.58,4,1,1,2,1711.0,1817.0,-106.0
708861,2022-03-31,Canada,Panama,False,0,1,B,2.25,50,2.08,0.44,50.52,13.19,4.55,6.93,1.21,70,1.32,1.78,56.65,11.51,3.16,5.27,1,1,0,0,1711.0,1646.0,65.0
856809,2022-06-10,Canada,Curaçao,True,4,0,A,1.95,51,1.81,0.52,50.59,12.18,4.05,6.38,1.21,30,1.42,1.15,,,,,0,0,0,0,1711.0,1362.0,349.0
942144,2022-09-23,Canada,Qatar,False,2,0,A,1.82,53,1.95,0.65,50.59,12.18,4.05,6.38,1.64,80,1.48,1.14,44.36,9.64,4.32,4.71,0,0,0,0,1711.0,1577.0,134.0
942152,2022-09-27,Canada,Uruguay,True,0,2,B,1.97,54,1.96,0.57,50.59,12.18,4.05,6.38,1.76,71,1.56,0.69,47.32,13.06,4.47,5.06,0,0,0,0,1711.0,1904.0,-193.0
959633,2022-11-17,Canada,Japan,False,2,1,A,1.62,56,1.74,0.92,53.4,11.06,3.69,5.86,2.04,84,1.93,0.46,56.44,13.42,5.09,4.27,0,0,0,0,1711.0,1851.0,-140.0
855742,2022-11-23,Canada,Belgium,False,0,1,B,1.8,57,1.77,0.93,53.5,12.1,3.57,6.23,1.56,71,1.77,1.23,63.11,13.27,5.17,5.16,0,0,0,0,1711.0,1947.0,-236.0
855754,2022-11-27,Canada,Croatia,False,1,4,B,1.57,58,1.54,0.94,52.25,13.75,3.47,5.86,2.16,73,1.46,0.7,56.8,10.65,4.29,4.52,0,0,0,0,1711.0,1950.0,-239.0
855767,2022-12-01,Canada,Morocco,True,1,2,B,1.36,59,1.47,1.33,52.21,12.83,3.24,5.24,2.11,87,1.68,0.54,44.9,11.99,5.28,3.38,0,0,0,0,1711.0,1866.0,-155.0
856819,2023-03-26,Canada,Curaçao,False,2,0,A,1.19,60,1.41,1.42,53.27,11.6,2.73,5.36,0.79,33,1.29,1.76,,,,,1,1,0,0,1705.0,1337.0,368.0
1019252,2023-06-15,Canada,Panama,False,2,0,A,1.63,62,1.81,1.21,53.27,11.6,2.73,5.12,1.57,84,1.38,1.32,43.39,6.81,2.05,3.04,2,1,0,1,1705.0,1765.0,-60.0
1035658,2023-06-19,Canada,USA,True,0,2,B,1.81,63,1.84,1.05,52.26,10.72,2.78,4.77,1.75,93,1.76,0.69,51.46,10.41,3.65,6.03,5,2,1,2,1705.0,1774.0,-69.0
1051776,2023-07-09,Canada,USA,False,2,2,Draw,1.64,67,1.77,1.23,56.02,11.9,4.2,4.63,2.09,97,2.74,0.5,51.88,12.02,4.22,5.36,6,2,1,3,1705.0,1774.0,-69.0
1114142,2023-10-13,Canada,Japan,False,1,4,B,1.55,68,1.8,1.33,52.3,10.83,3.86,4.39,2.1,95,2.7,1.03,45.43,11.69,5.77,4.06,1,1,0,0,1705.0,1905.0,-200.0
1182784,2024-06-06,Canada,Netherlands,False,0,4,B,1.58,72,1.8,1.54,54.87,12.66,4.82,5.49,1.96,79,2.33,1.01,55.48,14.55,5.61,5.14,0,0,0,0,1784.0,1938.0,-154.0
1196553,2024-06-09,Canada,France,False,0,0,Draw,1.37,73,1.57,1.86,52.63,11.72,4.42,5.42,2.22,91,3.05,1.0,58.07,17.92,6.82,5.32,0,0,0,0,1784.0,2055.0,-271.0
1189120,2024-06-21,Canada,Argentina,False,0,2,B,1.32,74,1.36,1.62,52.12,11.06,3.8,4.82,2.7,97,2.28,0.48,65.22,14.21,6.42,5.58,0,0,0,0,1784.0,2108.0,-324.0
1227537,2024-07-10,Canada,Argentina,False,0,2,B,1.3,78,1.01,1.23,50.18,10.77,3.79,4.49,2.57,101,1.93,0.4,63.72,14.34,6.26,5.84,1,0,0,1,1784.0,2108.0,-324.0
1234029,2024-07-14,Canada,Uruguay,True,2,2,Draw,1.13,79,0.88,1.33,50.02,10.53,3.55,4.16,1.82,94,1.68,0.54,50.54,11.89,3.88,4.4,1,0,0,1,1784.0,1948.0,-164.0
1215627,2024-09-07,Canada,USA,False,2,1,A,1.11,80,1.02,1.42,50.15,11.0,3.88,4.53,1.35,113,1.59,1.19,51.23,12.81,4.79,4.22,7,2,2,3,1784.0,1758.0,26.0
1184586,2024-09-11,Canada,Mexico,False,0,0,Draw,1.36,81,1.15,1.36,49.06,11.8,4.3,4.86,1.51,127,1.31,1.05,55.0,15.5,5.34,5.96,6,1,1,4,1784.0,1769.0,15.0
1294672,2024-10-15,Canada,Panama,True,2,1,A,1.31,82,1.0,1.19,49.06,11.8,4.3,4.86,1.43,109,1.33,1.7,53.74,13.75,4.66,4.01,3,2,0,1,1784.0,1726.0,58.0
1316376,2025-03-21,Canada,Mexico,True,0,2,B,1.89,85,1.36,0.88,52.59,12.33,4.97,5.49,1.63,131,1.47,0.83,58.18,16.63,5.66,6.19,7,1,2,4,1802.0,1834.0,-32.0
1364768,2025-03-22,Canada,USA,True,2,1,A,1.64,86,1.18,1.02,53.22,12.14,4.4,5.7,1.72,122,1.71,1.0,58.89,11.87,5.14,4.95,8,3,2,3,1802.0,1747.0,55.0
1364925,2025-06-11,Canada,Côte d'Ivoire,True,0,0,Draw,1.97,88,1.64,1.15,49.36,11.62,4.58,4.73,1.83,99,1.25,0.63,57.3,14.06,4.1,4.97,0,0,0,0,1802.0,1627.0,175.0
1371370,2025-06-21,Canada,Curaçao,False,1,1,Draw,2.0,90,2.02,0.87,49.48,12.2,4.5,4.28,1.92,58,2.26,0.74,57.52,14.07,6.17,4.37,2,2,0,0,1802.0,1466.0,336.0
1396844,2025-10-10,Canada,Australia,True,0,1,B,2.15,95,1.82,0.61,48.83,11.57,4.16,5.27,2.44,96,2.02,0.59,47.06,9.3,3.88,3.7,0,0,0,0,1802.0,1773.0,29.0
1396845,2025-10-15,Canada,Colombia,True,0,0,Draw,1.87,96,1.58,0.66,50.45,12.29,4.67,5.63,1.84,109,2.4,1.02,55.63,12.59,5.41,3.68,0,0,0,0,1802.0,1998.0,-196.0
1457377,2025-11-14,Canada,Ecuador,True,0,0,Draw,1.76,97,1.38,0.57,49.06,11.19,4.19,5.15,1.57,105,0.83,0.44,49.47,9.86,4.01,3.65,0,0,0,0,1802.0,1933.0,-131.0
1512765,2026-03-31,Canada,Tunisia,True,0,0,Draw,1.86,101,1.36,0.59,48.8,11.41,4.36,6.32,1.68,124,1.62,1.0,54.27,9.83,3.16,6.17,0,0,0,0,1729.0,1562.0,167.0
1514472,2026-06-02,Canada,Uzbekistan,True,2,0,A,1.75,102,1.18,0.51,48.8,11.41,4.36,6.32,2.01,115,1.74,0.76,48.0,13.36,4.09,4.37,0,0,0,0,1729.0,1631.0,98.0
1539000,2026-06-12,Canada,Bosnia and Herzegovina,True,1,1,Draw,1.79,104,1.25,0.52,50.52,9.9,3.78,5.58,1.31,94,1.39,1.14,50.53,14.94,4.76,4.12,0,0,0,0,1729.0,1605.0,124.0
1489387,2026-06-18,Canada,Qatar,True,6,0,A,1.69,105,1.22,0.58,52.12,10.38,3.81,6.1,0.8,142,0.74,1.37,50.26,8.02,2.62,3.48,1,1,0,0,1729.0,1411.0,318.0
256277,2016-11-12,Mexico,USA,False,2,1,A,2.54,6,2.01,0.2,68.0,5.0,1.0,7.0,2.28,6,3.5,0.42,,,,,0,0,0,0,1911.0,1735.0,176.0
256280,2016-11-16,Mexico,Panama,False,0,0,Draw,2.64,7,2.0,0.37,57.3,8.74,2.6,3.79,1.9,7,1.13,0.75,44.07,6.47,3.53,3.26,0,0,0,0,1911.0,1688.0,223.0
256290,2017-06-12,Mexico,USA,True,1,1,Draw,2.62,11,1.81,0.17,60.29,9.59,3.19,4.89,1.84,11,2.58,0.92,50.2,8.21,5.4,3.36,1,1,0,0,1847.0,1751.0,96.0
256295,2017-09-02,Mexico,Panama,True,1,0,A,2.36,12,1.68,0.3,63.44,9.69,2.65,5.91,1.24,12,0.87,0.83,54.03,11.58,3.74,4.69,1,0,1,0,1847.0,1670.0,177.0
225329,2018-02-01,Mexico,Bosnia and Herzegovina,True,1,0,A,2.01,16,1.75,0.83,58.05,11.53,4.29,4.39,1.57,11,2.03,1.18,56.76,13.81,6.65,5.73,0,0,0,0,1779.0,1795.0,-16.0
225401,2018-03-28,Mexico,Croatia,True,0,1,B,2.27,18,1.84,0.61,58.05,11.53,4.29,4.39,1.62,13,1.24,0.68,54.11,11.34,3.48,5.77,0,0,0,0,1779.0,1923.0,-144.0
225442,2018-06-03,Mexico,Scotland,True,1,0,A,1.82,20,1.36,0.57,59.5,10.91,3.98,4.54,1.54,13,1.13,1.06,50.35,14.4,5.47,5.95,0,0,0,0,1779.0,1720.0,59.0
135786,2018-06-17,Mexico,Germany,False,1,0,A,1.71,22,1.13,0.7,58.56,10.4,3.99,5.2,2.06,14,2.75,0.89,65.86,14.54,7.27,6.74,0,0,0,0,1779.0,1937.0,-158.0
135804,2018-06-23,Mexico,Korea Republic,False,2,1,A,1.89,23,1.11,0.6,52.74,11.01,3.99,4.21,1.02,28,0.91,1.19,51.69,8.56,3.0,4.85,0,0,0,0,1779.0,1778.0,1.0
135818,2018-06-27,Mexico,Sweden,True,0,3,B,2.04,24,1.23,0.66,54.08,11.44,4.21,4.38,1.28,18,1.16,0.77,43.03,8.46,3.6,3.8,0,0,0,0,1779.0,1850.0,-71.0
135765,2018-07-02,Mexico,Brazil,False,0,2,B,1.76,25,1.07,0.97,56.43,13.13,3.97,4.9,2.57,25,2.05,0.23,60.76,15.93,7.47,6.54,0,0,0,0,1779.0,2136.0,-357.0
225491,2018-09-08,Mexico,Uruguay,True,1,4,B,1.53,26,0.93,1.11,55.61,13.29,3.42,5.28,2.18,26,1.58,0.78,45.05,11.74,4.51,3.79,0,0,0,0,1779.0,1921.0,-142.0
225507,2018-09-12,Mexico,USA,False,0,1,B,1.32,27,0.94,1.49,56.03,12.89,4.05,5.06,1.25,22,1.37,1.04,46.31,9.67,4.57,4.59,2,1,1,0,1779.0,1742.0,37.0
225557,2018-11-17,Mexico,Argentina,False,0,2,B,1.21,30,0.96,1.44,54.2,12.33,3.67,5.67,1.5,29,1.63,1.12,55.47,10.89,4.57,5.04,0,0,0,0,1779.0,1920.0,-141.0
225578,2018-11-21,Mexico,Argentina,False,0,2,B,1.05,31,0.83,1.51,54.2,12.33,3.67,5.67,1.7,30,1.68,0.97,55.47,10.89,4.57,5.04,1,0,0,1,1779.0,1920.0,-141.0
218287,2019-03-27,Mexico,Paraguay,True,4,2,A,1.19,33,1.02,1.5,54.74,11.49,3.35,4.96,0.81,22,0.93,1.54,42.78,8.93,3.33,4.47,0,0,0,0,1901.0,1738.0,163.0
218318,2019-06-09,Mexico,Ecuador,True,3,2,A,1.63,35,1.62,1.49,54.8,10.58,3.48,4.97,1.24,27,1.13,1.06,51.68,10.16,3.91,6.07,0,0,0,0,1901.0,1725.0,176.0
255382,2019-07-03,Mexico,Haiti,False,1,0,A,2.06,40,2.4,1.35,56.11,10.46,4.23,4.34,2.19,21,2.08,1.06,26.0,0.0,0.0,1.0,0,0,0,0,1901.0,1557.0,344.0
255384,2019-07-08,Mexico,USA,True,1,0,A,2.18,41,2.21,1.17,56.11,10.46,4.23,4.34,2.1,38,1.9,0.74,43.01,5.62,2.64,3.39,3,1,1,1,1901.0,1720.0,181.0
218341,2019-09-07,Mexico,USA,False,3,0,A,2.29,42,2.06,1.02,56.11,10.46,4.23,4.34,1.82,39,1.65,0.77,43.01,5.62,2.64,3.39,4,2,1,1,1901.0,1720.0,181.0
218344,2019-09-11,Mexico,Argentina,False,0,4,B,2.38,43,2.18,0.89,56.11,10.46,4.23,4.34,1.75,41,1.36,0.86,50.44,11.94,4.36,4.68,2,0,0,2,1901.0,1970.0,-69.0
362650,2019-10-16,Mexico,Panama,True,3,1,A,2.3,46,2.31,1.11,56.11,10.46,4.23,4.34,0.91,39,1.09,1.68,40.7,4.8,1.98,2.91,2,1,1,0,1901.0,1504.0,397.0
362654,2019-11-16,Mexico,Panama,False,3,0,A,2.39,47,2.4,1.09,56.11,10.46,4.23,4.34,0.79,40,1.07,1.85,40.7,4.8,1.98,2.91,3,2,1,0,1901.0,1504.0,397.0
598338,2020-10-07,Mexico,Netherlands,False,1,0,A,2.6,50,2.49,0.83,56.11,10.46,4.23,4.34,1.98,32,2.0,0.73,60.3,15.48,6.49,5.07,0,0,0,0,1928.0,1994.0,-66.0
640111,2020-10-13,Mexico,Algeria,True,2,2,Draw,2.65,51,2.3,0.72,56.11,10.46,4.23,4.34,2.15,37,1.73,0.63,48.4,10.08,3.45,3.13,0,0,0,0,1928.0,1747.0,181.0
644695,2020-11-14,Mexico,Korea Republic,True,3,2,A,2.44,52,2.26,0.89,56.11,10.46,4.23,4.34,2.12,55,1.43,0.51,60.85,11.72,4.68,6.14,1,1,0,0,1928.0,1773.0,155.0
644699,2020-11-17,Mexico,Japan,False,2,0,A,2.51,53,2.36,1.03,56.11,10.46,4.23,4.34,2.11,58,1.62,0.6,49.88,11.06,4.25,5.06,0,0,0,0,1928.0,1744.0,184.0
706816,2021-06-07,Mexico,USA,False,2,3,B,2.24,58,1.65,0.71,56.11,10.46,4.23,4.34,2.23,54,2.75,0.78,43.01,5.62,2.64,3.39,5,3,1,1,1839.0,1858.0,-19.0
705145,2021-07-01,Mexico,Panama,True,3,0,A,1.82,60,1.47,0.88,56.11,10.46,4.23,4.34,1.85,52,2.22,0.96,40.7,4.8,1.98,2.91,4,3,1,0,1839.0,1627.0,212.0
748654,2021-08-02,Mexico,USA,False,0,1,B,2.41,67,1.94,0.46,64.93,17.39,6.71,6.22,2.71,61,2.39,0.49,60.03,9.98,4.86,5.6,6,3,1,2,1839.0,1858.0,-19.0
708819,2021-09-09,Mexico,Panama,False,1,1,Draw,2.31,70,1.63,0.52,63.13,18.06,5.8,7.0,1.68,58,2.04,1.19,58.87,13.74,5.19,4.63,5,4,1,0,1839.0,1627.0,212.0
781084,2021-10-28,Mexico,Ecuador,True,2,3,B,2.24,74,1.72,0.48,61.34,17.02,6.01,6.47,1.13,54,1.14,1.06,53.33,10.83,3.86,6.06,1,1,0,0,1839.0,1848.0,-9.0
708836,2021-11-13,Mexico,USA,False,0,2,B,1.95,75,1.76,0.81,61.34,17.02,6.01,6.47,2.27,68,1.83,0.59,56.75,11.24,4.33,5.14,7,3,1,3,1839.0,1858.0,-19.0
708851,2022-02-03,Mexico,Panama,True,1,0,A,1.54,80,1.38,1.03,63.93,17.23,4.95,5.94,1.66,67,1.63,1.4,57.34,13.37,3.97,5.62,6,4,2,0,1812.0,1646.0,166.0
708856,2022-03-25,Mexico,USA,True,0,0,Draw,1.73,81,1.33,0.9,62.29,16.7,4.46,6.28,2.2,74,1.57,0.56,60.81,13.2,4.64,5.74,8,3,1,4,1812.0,1817.0,-5.0
857608,2022-06-03,Mexico,Uruguay,True,0,3,B,1.99,86,1.21,0.58,62.04,16.42,4.22,6.29,1.86,67,1.3,0.97,46.45,14.3,4.7,5.23,1,0,0,1,1812.0,1904.0,-92.0
857897,2022-06-05,Mexico,Ecuador,True,0,0,Draw,1.73,87,1.05,0.89,59.24,14.47,3.81,5.31,1.5,63,1.18,1.02,50.47,10.99,3.45,4.87,2,1,0,1,1812.0,1841.0,-29.0
857898,2022-09-01,Mexico,Paraguay,True,0,1,B,1.71,90,1.16,0.72,59.24,14.47,3.81,5.31,0.75,60,0.89,1.92,43.9,9.33,2.22,3.28,1,1,0,0,1812.0,1727.0,85.0
942151,2022-09-28,Mexico,Colombia,True,2,3,B,1.68,92,1.01,0.66,59.24,14.47,3.81,5.31,1.89,71,1.37,0.59,54.98,13.57,4.14,5.72,0,0,0,0,1812.0,1919.0,-107.0
942159,2022-11-09,Mexico,Iraq,True,4,0,A,1.46,93,1.14,0.96,53.45,12.52,3.56,4.91,1.63,70,1.02,0.83,46.96,14.17,3.09,5.7,0,0,0,0,1812.0,1575.0,237.0
942161,2022-11-16,Mexico,Sweden,True,1,2,B,1.66,94,1.51,0.84,58.47,14.19,4.19,5.19,1.01,71,1.14,1.56,51.61,12.24,4.1,6.18,1,0,0,1,1812.0,1757.0,55.0
855752,2022-11-26,Mexico,Argentina,False,0,2,B,1.39,96,1.26,0.86,60.0,12.95,4.66,4.6,2.36,77,2.58,0.4,61.42,13.87,5.91,5.16,3,0,0,3,1812.0,2144.0,-332.0
855765,2022-11-30,Mexico,Saudi Arabia,False,2,1,A,1.21,97,1.09,1.01,56.34,11.23,3.95,4.1,1.33,85,0.69,0.8,50.24,10.58,2.86,4.55,0,0,0,0,1812.0,1644.0,168.0
1015107,2023-04-20,Mexico,USA,False,1,1,Draw,1.56,100,1.4,1.02,57.67,13.23,5.02,5.39,1.64,91,1.66,0.77,53.84,11.84,3.92,7.1,9,3,2,4,1794.0,1774.0,20.0
1019251,2023-06-16,Mexico,USA,False,0,3,B,1.6,103,1.51,1.03,58.33,11.82,4.27,4.85,1.56,92,1.57,0.8,52.48,10.28,3.34,6.21,10,3,3,4,1794.0,1774.0,20.0
1035659,2023-06-18,Mexico,Panama,False,1,0,A,1.39,104,1.31,1.29,57.47,10.56,3.74,4.58,1.36,85,1.2,1.4,46.7,7.52,2.68,2.63,7,5,2,0,1794.0,1765.0,29.0
1023109,2023-06-30,Mexico,Haiti,False,3,1,A,1.78,106,1.63,0.97,55.02,11.2,3.99,4.42,2.27,47,2.83,1.19,47.72,14.04,3.87,3.91,1,1,0,0,1794.0,1496.0,298.0
1023114,2023-07-03,Mexico,Qatar,True,0,1,B,1.94,107,1.8,0.98,56.51,14.31,4.89,5.07,1.18,96,1.17,1.35,43.86,7.98,2.99,2.07,0,0,0,0,1794.0,1534.0,260.0
1065809,2023-07-16,Mexico,Panama,True,1,0,A,2.01,110,1.8,0.74,57.71,15.23,5.41,5.55,1.64,91,1.62,1.16,57.74,12.38,4.53,4.16,8,6,2,0,1794.0,1765.0,29.0
1081943,2023-09-10,Mexico,Australia,True,2,2,Draw,2.14,111,1.7,0.65,56.91,16.33,5.63,5.06,1.49,68,1.25,1.21,44.62,8.25,2.93,2.87,0,0,0,0,1794.0,1783.0,11.0
1081944,2023-09-12,Mexico,Uzbekistan,True,3,3,Draw,1.99,112,1.74,0.82,58.87,15.86,5.68,5.32,1.74,76,1.69,0.94,40.44,11.76,3.46,3.33,0,0,0,0,1794.0,1643.0,151.0
1081945,2023-10-15,Mexico,Ghana,True,2,0,A,1.86,113,1.9,1.1,58.87,15.86,5.68,5.32,1.72,64,1.41,1.13,44.29,9.34,3.62,3.82,0,0,0,0,1794.0,1548.0,246.0
1081946,2023-10-18,Mexico,Germany,True,2,2,Draw,2.01,114,1.92,0.96,56.87,15.26,5.42,4.67,1.5,77,1.85,1.67,63.13,15.11,5.26,5.08,1,1,0,0,1794.0,1885.0,-91.0
1135752,2023-12-17,Mexico,Colombia,True,2,3,B,1.81,117,1.72,1.06,57.51,17.29,5.64,6.28,2.27,85,1.23,0.48,52.26,12.43,4.3,3.77,1,0,0,1,1794.0,1984.0,-190.0
1143861,2024-03-22,Mexico,Panama,False,3,0,A,1.57,118,1.75,1.31,56.72,17.11,5.84,5.68,2.26,99,2.11,0.78,55.17,13.2,4.8,4.35,9,7,2,0,1769.0,1726.0,43.0
1187487,2024-03-25,Mexico,USA,True,0,2,B,1.76,119,1.92,1.14,54.5,15.54,5.86,5.44,1.78,107,2.28,0.87,59.22,15.75,5.55,6.64,11,3,3,5,1769.0,1758.0,11.0
1155281,2024-06-06,Mexico,Uruguay,True,0,4,B,1.72,121,1.58,1.09,52.58,15.33,5.62,5.98,1.69,88,1.54,0.76,47.39,9.5,3.22,3.39,2,0,0,2,1769.0,1948.0,-179.0
1155282,2024-06-09,Mexico,Brazil,True,2,3,B,1.5,122,1.38,1.47,52.92,14.32,5.26,5.57,1.45,93,1.71,1.31,56.02,12.62,5.35,4.25,1,0,0,1,1769.0,1996.0,-227.0
1146315,2024-07-01,Mexico,Ecuador,True,0,0,Draw,1.33,125,1.22,1.39,54.04,15.25,5.43,6.28,1.84,89,1.49,0.98,50.12,13.12,4.78,4.54,3,1,1,1,1769.0,1909.0,-140.0
1184585,2024-09-08,Mexico,New Zealand,True,3,0,A,1.28,126,1.06,1.21,54.84,15.89,5.24,6.11,1.77,46,2.02,0.64,50.95,9.43,2.84,5.09,0,0,0,0,1769.0,1583.0,186.0
1293948,2024-10-16,Mexico,USA,True,2,0,A,1.44,128,1.14,0.92,55.0,15.5,5.34,5.96,1.39,116,1.52,1.1,54.09,12.58,4.73,4.55,12,3,3,6,1769.0,1758.0,11.0
1364767,2025-03-24,Mexico,Panama,True,2,1,A,1.81,132,1.54,0.72,56.02,15.4,5.29,5.6,1.46,114,1.26,1.87,48.19,11.15,3.63,3.67,10,8,2,0,1834.0,1742.0,92.0
1358791,2025-06-07,Mexico,Switzerland,True,2,4,B,1.97,133,1.6,0.76,54.75,15.35,5.24,5.23,1.22,101,1.51,1.5,58.55,12.11,4.25,5.69,0,0,0,0,1834.0,1897.0,-63.0
1358792,2025-06-11,Mexico,Türkiye,True,1,0,A,1.71,134,1.65,1.18,54.09,14.6,5.21,4.92,2.08,95,1.87,1.13,54.46,15.66,5.22,5.17,0,0,0,0,1834.0,1880.0,-46.0
1383570,2025-06-29,Mexico,Saudi Arabia,True,2,0,A,2.0,138,1.55,0.87,56.79,13.83,5.33,4.24,1.53,127,1.15,0.86,53.84,10.45,3.54,3.14,1,1,0,0,1834.0,1592.0,242.0
1391246,2025-07-06,Mexico,USA,False,2,1,A,2.24,140,1.53,0.66,57.05,13.33,5.11,4.26,1.84,130,1.81,1.25,59.83,12.69,4.98,4.94,13,4,3,6,1834.0,1747.0,87.0
1375499,2025-09-07,Mexico,Japan,True,0,0,Draw,2.34,141,1.59,0.7,57.45,13.69,5.5,5.29,2.49,123,2.85,0.36,66.94,14.13,5.54,7.0,1,1,0,0,1834.0,1878.0,-44.0
1375500,2025-09-10,Mexico,Korea Republic,True,2,2,Draw,2.17,142,1.38,0.61,56.59,12.93,4.9,4.72,2.2,122,1.97,0.5,67.17,12.73,5.13,6.69,2,2,0,0,1834.0,1784.0,50.0
1400027,2025-10-12,Mexico,Colombia,True,0,4,B,2.02,143,1.46,0.79,56.25,13.07,5.05,4.5,1.67,108,2.17,1.18,57.85,13.43,5.63,3.93,2,0,0,2,1834.0,1998.0,-164.0
1436252,2025-10-15,Mexico,Ecuador,True,1,1,Draw,1.75,144,1.27,1.21,56.61,12.67,4.64,4.17,1.66,104,0.81,0.35,49.99,10.29,3.86,3.45,4,1,2,1,1834.0,1933.0,-99.0
1469292,2025-11-16,Mexico,Uruguay,True,0,0,Draw,1.66,145,1.24,1.18,56.27,12.71,4.56,4.28,1.83,110,1.16,0.56,55.8,10.95,3.17,5.01,3,0,0,3,1834.0,1890.0,-56.0
1472256,2025-11-19,Mexico,Paraguay,True,1,2,B,1.57,146,1.08,1.03,55.84,12.35,4.35,4.28,1.19,94,0.96,1.17,40.31,9.6,3.19,4.3,2,1,0,1,1834.0,1833.0,1.0
1501810,2026-01-23,Mexico,Panama,False,1,0,A,1.37,147,1.07,1.16,58.09,11.91,4.31,4.09,1.95,128,1.74,0.94,59.34,15.34,5.75,5.38,11,9,2,0,1913.0,1658.0,255.0
1514464,2026-03-29,Mexico,Portugal,True,0,0,Draw,1.92,150,1.43,0.76,58.75,12.19,4.79,5.16,2.0,109,2.93,1.18,65.58,21.23,7.28,6.77,0,0,0,0,1913.0,1995.0,-82.0
1514471,2026-04-01,Mexico,Belgium,True,1,1,Draw,1.8,151,1.25,0.66,55.51,11.51,4.3,4.43,2.04,109,3.23,1.05,63.46,19.78,7.74,9.09,0,0,0,0,1913.0,1961.0,-48.0
1528281,2026-05-23,Mexico,Ghana,True,2,0,A,1.7,152,1.22,0.71,54.66,11.32,4.13,4.24,1.09,96,1.36,1.5,40.2,6.45,1.25,2.69,1,1,0,0,1913.0,1570.0,343.0
